energy_eV_rel_EF,spin,dos,projection,system,state
-4.86383,down,0.0813,Coact d,Al16,*O
-4.86383,up,0.22404,Coact d,Al16,*O
-4.75283,down,0.131453,Coact d,Al16,*O
-4.75283,up,0.30119,Coact d,Al16,*O
-4.64283,down,0.145777,Coact d,Al16,*O
-4.64283,up,0.51103,Coact d,Al16,*O
-4.53183,down,0.12204200000000001,Coact d,Al16,*O
-4.53183,up,0.8628600000000001,Coact d,Al16,*O
-4.42083,down,0.128816,Coact d,Al16,*O
-4.42083,up,1.1285,Coact d,Al16,*O
-4.31083,down,0.150989,Coact d,Al16,*O
-4.31083,up,1.0462,Coact d,Al16,*O
-4.19983,down,0.14857,Coact d,Al16,*O
-4.19983,up,0.70718,Coact d,Al16,*O
-4.08983,down,0.167337,Coact d,Al16,*O
-4.08983,up,0.41448999999999997,Coact d,Al16,*O
-3.97883,down,0.25372,Coact d,Al16,*O
-3.97883,up,0.33405,Coact d,Al16,*O
-3.86883,down,0.35043,Coact d,Al16,*O
-3.86883,up,0.42302,Coact d,Al16,*O
-3.75783,down,0.39741000000000004,Coact d,Al16,*O
-3.75783,up,0.51534,Coact d,Al16,*O
-3.64783,down,0.42717,Coact d,Al16,*O
-3.64783,up,0.49378,Coact d,Al16,*O
-3.53683,down,0.50923,Coact d,Al16,*O
-3.53683,up,0.42871,Coact d,Al16,*O
-3.42583,down,0.5562499999999999,Coact d,Al16,*O
-3.42583,up,0.47759399999999996,Coact d,Al16,*O
-3.31583,down,0.47847,Coact d,Al16,*O
-3.31583,up,0.71255,Coact d,Al16,*O
-3.20483,down,0.55355,Coact d,Al16,*O
-3.20483,up,0.9531400000000001,Coact d,Al16,*O
-3.09483,down,0.9093,Coact d,Al16,*O
-3.09483,up,0.86885,Coact d,Al16,*O
-2.98383,down,1.00142,Coact d,Al16,*O
-2.98383,up,0.47934,Coact d,Al16,*O
-2.87383,down,0.56248,Coact d,Al16,*O
-2.87383,up,0.17087,Coact d,Al16,*O
-2.76283,down,0.13352,Coact d,Al16,*O
-2.76283,up,0.08721999999999999,Coact d,Al16,*O
-2.65283,down,0.047719000000000004,Coact d,Al16,*O
-2.65283,up,0.11832999999999999,Coact d,Al16,*O
-2.54183,down,0.225851,Coact d,Al16,*O
-2.54183,up,0.21186,Coact d,Al16,*O
-2.43083,down,0.47158,Coact d,Al16,*O
-2.43083,up,0.28183,Coact d,Al16,*O
-2.32083,down,0.62808,Coact d,Al16,*O
-2.32083,up,0.21611,Coact d,Al16,*O
-2.20983,down,0.87348,Coact d,Al16,*O
-2.20983,up,0.098704,Coact d,Al16,*O
-2.09983,down,1.40503,Coact d,Al16,*O
-2.09983,up,0.045564,Coact d,Al16,*O
-1.98883,down,1.78787,Coact d,Al16,*O
-1.98883,up,0.039033,Coact d,Al16,*O
-1.87883,down,1.47396,Coact d,Al16,*O
-1.87883,up,0.038811,Coact d,Al16,*O
-1.76783,down,0.76829,Coact d,Al16,*O
-1.76783,up,0.031259999999999996,Coact d,Al16,*O
-1.65783,down,0.242967,Coact d,Al16,*O
-1.65783,up,0.022003,Coact d,Al16,*O
-1.54683,down,0.0246,Coact d,Al16,*O
-1.54683,up,0.021448,Coact d,Al16,*O
-1.43583,down,-0.0180463,Coact d,Al16,*O
-1.43583,up,0.0271917,Coact d,Al16,*O
-1.32583,down,-0.008252180500000001,Coact d,Al16,*O
-1.32583,up,0.029103300000000002,Coact d,Al16,*O
-1.21483,down,-0.00024237999999999994,Coact d,Al16,*O
-1.21483,up,0.037684,Coact d,Al16,*O
-1.10483,down,0.00106584,Coact d,Al16,*O
-1.10483,up,0.056787,Coact d,Al16,*O
-0.99383,down,0.00051574,Coact d,Al16,*O
-0.99383,up,0.0367215,Coact d,Al16,*O
-0.88383,down,0.00017229,Coact d,Al16,*O
-0.88383,up,0.0132124,Coact d,Al16,*O
-0.77283,down,0.000130411,Coact d,Al16,*O
-0.77283,up,0.2656409,Coact d,Al16,*O
-0.66283,down,4.511e-05,Coact d,Al16,*O
-0.66283,up,0.824943,Coact d,Al16,*O
-0.55183,down,-0.000566896,Coact d,Al16,*O
-0.55183,up,1.108152,Coact d,Al16,*O
-0.44083,down,-0.0042843,Coact d,Al16,*O
-0.44083,up,1.110678,Coact d,Al16,*O
-0.33083,down,-0.0104405,Coact d,Al16,*O
-0.33083,up,0.958391,Coact d,Al16,*O
-0.21983,down,0.0201556,Coact d,Al16,*O
-0.21983,up,0.4310658,Coact d,Al16,*O
-0.10983,down,0.13351,Coact d,Al16,*O
-0.10983,up,0.0199982,Coact d,Al16,*O
0.00117,down,0.206458,Coact d,Al16,*O
0.00117,up,-0.04229322,Coact d,Al16,*O
0.11117,down,0.11135999999999999,Coact d,Al16,*O
0.11117,up,-0.012813080000000001,Coact d,Al16,*O
0.22217,down,0.0064269999999999996,Coact d,Al16,*O
0.22217,up,-0.001772531,Coact d,Al16,*O
0.33217,down,0.0597576,Coact d,Al16,*O
0.33217,up,-0.0002226031,Coact d,Al16,*O
0.44317,down,0.203698,Coact d,Al16,*O
0.44317,up,-3.53515e-05,Coact d,Al16,*O
0.55417,down,0.207659,Coact d,Al16,*O
0.55417,up,-4.22366e-06,Coact d,Al16,*O
0.66417,down,0.07106799999999999,Coact d,Al16,*O
0.66417,up,-2.8924e-07,Coact d,Al16,*O
0.77517,down,-0.0064372000000000006,Coact d,Al16,*O
0.77517,up,-1.085837e-08,Coact d,Al16,*O
0.88517,down,-0.008695,Coact d,Al16,*O
0.88517,up,-2.2231259999999998e-10,Coact d,Al16,*O
0.99617,down,-0.00183405,Coact d,Al16,*O
0.99617,up,-2.47763e-12,Coact d,Al16,*O
1.10617,down,-0.00017504,Coact d,Al16,*O
1.10617,up,-1.5265e-14,Coact d,Al16,*O
1.21717,down,-0.00024595,Coact d,Al16,*O
1.21717,up,-6.68034e-14,Coact d,Al16,*O
1.32817,down,-0.0041172,Coact d,Al16,*O
1.32817,up,-9.315040000000001e-12,Coact d,Al16,*O
1.43817,down,-0.038462,Coact d,Al16,*O
1.43817,up,-6.90679e-10,Coact d,Al16,*O
1.54917,down,-0.160874,Coact d,Al16,*O
1.54917,up,-2.6884470000000002e-08,Coact d,Al16,*O
1.65917,down,-0.098436,Coact d,Al16,*O
1.65917,up,-5.37243e-07,Coact d,Al16,*O
1.77017,down,1.26196,Coact d,Al16,*O
1.77017,up,-5.2360500000000005e-06,Coact d,Al16,*O
1.88017,down,3.9467999999999996,Coact d,Al16,*O
1.88017,up,-2.126462e-05,Coact d,Al16,*O
1.99117,down,4.9907,Coact d,Al16,*O
1.99117,up,-5.7782e-06,Coact d,Al16,*O
2.10117,down,3.012,Coact d,Al16,*O
2.10117,up,0.000179327,Coact d,Al16,*O
2.21217,down,0.73109,Coact d,Al16,*O
2.21217,up,0.000452235,Coact d,Al16,*O
2.32317,down,0.22164,Coact d,Al16,*O
2.32317,up,0.000482357,Coact d,Al16,*O
2.43317,down,1.001687,Coact d,Al16,*O
2.43317,up,0.00040659,Coact d,Al16,*O
2.54417,down,1.5459,Coact d,Al16,*O
2.54417,up,0.00052118,Coact d,Al16,*O
2.65417,down,1.072817,Coact d,Al16,*O
2.65417,up,0.00075562,Coact d,Al16,*O
2.76517,down,0.453441,Coact d,Al16,*O
2.76517,up,0.000955514,Coact d,Al16,*O
2.87517,down,0.23393999999999998,Coact d,Al16,*O
2.87517,up,0.001170144,Coact d,Al16,*O
2.98617,down,0.268637,Coact d,Al16,*O
2.98617,up,0.001137025,Coact d,Al16,*O
-5.96883,down,0.0034395800000000002,Oads p,Al16,*O
-5.96883,up,0.06253,Oads p,Al16,*O
-5.85883,down,0.0036425,Oads p,Al16,*O
-5.85883,up,0.08840999999999999,Oads p,Al16,*O
-5.74783,down,0.0043352,Oads p,Al16,*O
-5.74783,up,0.08638,Oads p,Al16,*O
-5.63783,down,0.006899000000000001,Oads p,Al16,*O
-5.63783,up,0.05759,Oads p,Al16,*O
-5.52683,down,0.012575,Oads p,Al16,*O
-5.52683,up,0.041819999999999996,Oads p,Al16,*O
-5.41583,down,0.019704,Oads p,Al16,*O
-5.41583,up,0.057440000000000005,Oads p,Al16,*O
-5.30583,down,0.025122,Oads p,Al16,*O
-5.30583,up,0.06985,Oads p,Al16,*O
-5.19483,down,0.026399,Oads p,Al16,*O
-5.19483,up,0.05063,Oads p,Al16,*O
-5.08483,down,0.020318,Oads p,Al16,*O
-5.08483,up,0.031863,Oads p,Al16,*O
-4.97383,down,0.015815,Oads p,Al16,*O
-4.97383,up,0.037126,Oads p,Al16,*O
-4.86383,down,0.02168,Oads p,Al16,*O
-4.86383,up,0.054029999999999995,Oads p,Al16,*O
-4.75283,down,0.029025,Oads p,Al16,*O
-4.75283,up,0.07946,Oads p,Al16,*O
-4.64283,down,0.027254999999999998,Oads p,Al16,*O
-4.64283,up,0.12386,Oads p,Al16,*O
-4.53183,down,0.0217,Oads p,Al16,*O
-4.53183,up,0.17558,Oads p,Al16,*O
-4.42083,down,0.024,Oads p,Al16,*O
-4.42083,up,0.19495,Oads p,Al16,*O
-4.31083,down,0.030297,Oads p,Al16,*O
-4.31083,up,0.17613,Oads p,Al16,*O
-4.19983,down,0.035849,Oads p,Al16,*O
-4.19983,up,0.14753,Oads p,Al16,*O
-4.08983,down,0.053069000000000005,Oads p,Al16,*O
-4.08983,up,0.11151,Oads p,Al16,*O
-3.97883,down,0.08532,Oads p,Al16,*O
-3.97883,up,0.07135,Oads p,Al16,*O
-3.86883,down,0.11976999999999999,Oads p,Al16,*O
-3.86883,up,0.05157,Oads p,Al16,*O
-3.75783,down,0.15597,Oads p,Al16,*O
-3.75783,up,0.07733,Oads p,Al16,*O
-3.64783,down,0.20806999999999998,Oads p,Al16,*O
-3.64783,up,0.15458,Oads p,Al16,*O
-3.53683,down,0.27509,Oads p,Al16,*O
-3.53683,up,0.23682999999999998,Oads p,Al16,*O
-3.42583,down,0.28159999999999996,Oads p,Al16,*O
-3.42583,up,0.31348,Oads p,Al16,*O
-3.31583,down,0.25641,Oads p,Al16,*O
-3.31583,up,0.5495,Oads p,Al16,*O
-3.20483,down,0.47502,Oads p,Al16,*O
-3.20483,up,0.9746300000000001,Oads p,Al16,*O
-3.09483,down,0.9087000000000001,Oads p,Al16,*O
-3.09483,up,1.11936,Oads p,Al16,*O
-2.98383,down,0.9468,Oads p,Al16,*O
-2.98383,up,0.7322599999999999,Oads p,Al16,*O
-2.87383,down,0.46296000000000004,Oads p,Al16,*O
-2.87383,up,0.30304,Oads p,Al16,*O
-2.76283,down,0.06992000000000001,Oads p,Al16,*O
-2.76283,up,0.146,Oads p,Al16,*O
-2.65283,down,0.0051225,Oads p,Al16,*O
-2.65283,up,0.18219000000000002,Oads p,Al16,*O
-2.54183,down,0.106512,Oads p,Al16,*O
-2.54183,up,0.35872,Oads p,Al16,*O
-2.43083,down,0.19258999999999998,Oads p,Al16,*O
-2.43083,up,0.5066,Oads p,Al16,*O
-2.32083,down,0.16623,Oads p,Al16,*O
-2.32083,up,0.42177000000000003,Oads p,Al16,*O
-2.20983,down,0.15069000000000002,Oads p,Al16,*O
-2.20983,up,0.22488,Oads p,Al16,*O
-2.09983,down,0.29919,Oads p,Al16,*O
-2.09983,up,0.10118200000000001,Oads p,Al16,*O
-1.98883,down,0.54697,Oads p,Al16,*O
-1.98883,up,0.07751000000000001,Oads p,Al16,*O
-1.87883,down,0.58958,Oads p,Al16,*O
-1.87883,up,0.10064630000000001,Oads p,Al16,*O
-1.76783,down,0.36466,Oads p,Al16,*O
-1.76783,up,0.091808,Oads p,Al16,*O
-1.65783,down,0.147475,Oads p,Al16,*O
-1.65783,up,0.087475,Oads p,Al16,*O
-1.54683,down,0.036245,Oads p,Al16,*O
-1.54683,up,0.29168,Oads p,Al16,*O
-1.43583,down,-0.0043229,Oads p,Al16,*O
-1.43583,up,0.7002579999999999,Oads p,Al16,*O
-1.32583,down,-0.0053434,Oads p,Al16,*O
-1.32583,up,0.8412299999999999,Oads p,Al16,*O
-1.21483,down,2.623600000000001e-05,Oads p,Al16,*O
-1.21483,up,0.8776999999999999,Oads p,Al16,*O
-1.10483,down,0.0014561399999999999,Oads p,Al16,*O
-1.10483,up,1.3044,Oads p,Al16,*O
-0.99383,down,0.0009157900000000001,Oads p,Al16,*O
-0.99383,up,1.26136,Oads p,Al16,*O
-0.88383,down,0.00040609,Oads p,Al16,*O
-0.88383,up,0.49513999999999997,Oads p,Al16,*O
-0.77283,down,0.000262486,Oads p,Al16,*O
-0.77283,up,-0.0042,Oads p,Al16,*O
-0.66283,down,-0.00011968,Oads p,Al16,*O
-0.66283,up,-0.040029999999999996,Oads p,Al16,*O
-0.55183,down,-0.0045082,Oads p,Al16,*O
-0.55183,up,0.27358,Oads p,Al16,*O
-0.44083,down,-0.032854,Oads p,Al16,*O
-0.44083,up,0.9588,Oads p,Al16,*O
-0.33083,down,-0.079834,Oads p,Al16,*O
-0.33083,up,1.1958,Oads p,Al16,*O
-0.21983,down,0.15360000000000001,Oads p,Al16,*O
-0.21983,up,0.5705,Oads p,Al16,*O
-0.10983,down,1.0183,Oads p,Al16,*O
-0.10983,up,0.031246,Oads p,Al16,*O
0.00117,down,1.575,Oads p,Al16,*O
0.00117,up,-0.051973,Oads p,Al16,*O
0.11117,down,0.8533799999999999,Oads p,Al16,*O
0.11117,up,-0.015783,Oads p,Al16,*O
0.22217,down,0.05226,Oads p,Al16,*O
0.22217,up,-0.0021081,Oads p,Al16,*O
0.33217,down,0.41977,Oads p,Al16,*O
0.33217,up,-0.00022689999999999999,Oads p,Al16,*O
0.44317,down,1.44756,Oads p,Al16,*O
0.44317,up,-3.1556e-05,Oads p,Al16,*O
0.55417,down,1.476736,Oads p,Al16,*O
0.55417,up,-3.7223000000000003e-06,Oads p,Al16,*O
0.66417,down,0.5055888,Oads p,Al16,*O
0.66417,up,-2.6047e-07,Oads p,Al16,*O
0.77517,down,-0.045786332,Oads p,Al16,*O
0.77517,up,-1.0017e-08,Oads p,Al16,*O
0.88517,down,-0.061853019,Oads p,Al16,*O
0.88517,up,-2.0918999999999998e-10,Oads p,Al16,*O
0.99617,down,-0.0130416336,Oads p,Al16,*O
0.99617,up,-2.3667e-12,Oads p,Al16,*O
1.10617,down,-0.0011815673,Oads p,Al16,*O
1.10617,up,-1.4809e-14,Oads p,Al16,*O
1.21717,down,-7.718e-05,Oads p,Al16,*O
1.21717,up,-8.218e-14,Oads p,Al16,*O
1.32817,down,-0.00042615999999999997,Oads p,Al16,*O
1.32817,up,-1.1478e-11,Oads p,Al16,*O
1.43817,down,-0.0039693,Oads p,Al16,*O
1.43817,up,-8.525e-10,Oads p,Al16,*O
1.54917,down,-0.016876000000000002,Oads p,Al16,*O
1.54917,up,-3.327e-08,Oads p,Al16,*O
1.65917,down,-0.0123801,Oads p,Al16,*O
1.65917,up,-6.678e-07,Oads p,Al16,*O
1.77017,down,0.127161,Oads p,Al16,*O
1.77017,up,-6.592999999999999e-06,Oads p,Al16,*O
1.88017,down,0.4222,Oads p,Al16,*O
1.88017,up,-2.8463000000000002e-05,Oads p,Al16,*O
1.99117,down,0.5619999999999999,Oads p,Al16,*O
1.99117,up,-2.8528000000000002e-05,Oads p,Al16,*O
2.10117,down,0.35083,Oads p,Al16,*O
2.10117,up,0.000122695,Oads p,Al16,*O
2.21217,down,0.078307,Oads p,Al16,*O
2.21217,up,0.0004483,Oads p,Al16,*O
2.32317,down,0.072471,Oads p,Al16,*O
2.32317,up,0.0011968,Oads p,Al16,*O
2.43317,down,0.35399,Oads p,Al16,*O
2.43317,up,0.0027999,Oads p,Al16,*O
2.54417,down,0.54956,Oads p,Al16,*O
2.54417,up,0.004678399999999999,Oads p,Al16,*O
2.65417,down,0.38303,Oads p,Al16,*O
2.65417,up,0.0059494000000000005,Oads p,Al16,*O
2.76517,down,0.14956,Oads p,Al16,*O
2.76517,up,0.0051649,Oads p,Al16,*O
2.87517,down,0.057408,Oads p,Al16,*O
2.87517,up,0.0031964999999999997,Oads p,Al16,*O
2.98617,down,0.033107,Oads p,Al16,*O
2.98617,up,0.0026011,Oads p,Al16,*O
-5.96883,down,0.246724,Obridge p,Al16,*O
-5.96883,up,0.09989999999999999,Obridge p,Al16,*O
-5.85883,down,0.29871400000000004,Obridge p,Al16,*O
-5.85883,up,0.12423000000000001,Obridge p,Al16,*O
-5.74783,down,0.29203999999999997,Obridge p,Al16,*O
-5.74783,up,0.15464,Obridge p,Al16,*O
-5.63783,down,0.28129000000000004,Obridge p,Al16,*O
-5.63783,up,0.15905,Obridge p,Al16,*O
-5.52683,down,0.3613,Obridge p,Al16,*O
-5.52683,up,0.1408,Obridge p,Al16,*O
-5.41583,down,0.5043,Obridge p,Al16,*O
-5.41583,up,0.14845,Obridge p,Al16,*O
-5.30583,down,0.6015,Obridge p,Al16,*O
-5.30583,up,0.17302,Obridge p,Al16,*O
-5.19483,down,0.6354,Obridge p,Al16,*O
-5.19483,up,0.1913,Obridge p,Al16,*O
-5.08483,down,0.4921,Obridge p,Al16,*O
-5.08483,up,0.22185,Obridge p,Al16,*O
-4.97383,down,0.25554,Obridge p,Al16,*O
-4.97383,up,0.25869,Obridge p,Al16,*O
-4.86383,down,0.23654,Obridge p,Al16,*O
-4.86383,up,0.30979,Obridge p,Al16,*O
-4.75283,down,0.36507,Obridge p,Al16,*O
-4.75283,up,0.40159,Obridge p,Al16,*O
-4.64283,down,0.33491000000000004,Obridge p,Al16,*O
-4.64283,up,0.47074000000000005,Obridge p,Al16,*O
-4.53183,down,0.28275,Obridge p,Al16,*O
-4.53183,up,0.46111,Obridge p,Al16,*O
-4.42083,down,0.41664,Obridge p,Al16,*O
-4.42083,up,0.42508,Obridge p,Al16,*O
-4.31083,down,0.48969,Obridge p,Al16,*O
-4.31083,up,0.40391,Obridge p,Al16,*O
-4.19983,down,0.34396,Obridge p,Al16,*O
-4.19983,up,0.35986,Obridge p,Al16,*O
-4.08983,down,0.28557,Obridge p,Al16,*O
-4.08983,up,0.29379,Obridge p,Al16,*O
-3.97883,down,0.47648,Obridge p,Al16,*O
-3.97883,up,0.28885,Obridge p,Al16,*O
-3.86883,down,0.56769,Obridge p,Al16,*O
-3.86883,up,0.30774,Obridge p,Al16,*O
-3.75783,down,0.41081,Obridge p,Al16,*O
-3.75783,up,0.28559,Obridge p,Al16,*O
-3.64783,down,0.27608,Obridge p,Al16,*O
-3.64783,up,0.28933,Obridge p,Al16,*O
-3.53683,down,0.23374,Obridge p,Al16,*O
-3.53683,up,0.32204,Obridge p,Al16,*O
-3.42583,down,0.17381000000000002,Obridge p,Al16,*O
-3.42583,up,0.29881,Obridge p,Al16,*O
-3.31583,down,0.10686999999999999,Obridge p,Al16,*O
-3.31583,up,0.2331,Obridge p,Al16,*O
-3.20483,down,0.08877,Obridge p,Al16,*O
-3.20483,up,0.19522,Obridge p,Al16,*O
-3.09483,down,0.117412,Obridge p,Al16,*O
-3.09483,up,0.1668,Obridge p,Al16,*O
-2.98383,down,0.126015,Obridge p,Al16,*O
-2.98383,up,0.11660000000000001,Obridge p,Al16,*O
-2.87383,down,0.085841,Obridge p,Al16,*O
-2.87383,up,0.07712,Obridge p,Al16,*O
-2.76283,down,0.04355200000000001,Obridge p,Al16,*O
-2.76283,up,0.062459,Obridge p,Al16,*O
-2.65283,down,0.019561500000000002,Obridge p,Al16,*O
-2.65283,up,0.062422000000000005,Obridge p,Al16,*O
-2.54183,down,0.0067471,Obridge p,Al16,*O
-2.54183,up,0.075432,Obridge p,Al16,*O
-2.43083,down,0.007094,Obridge p,Al16,*O
-2.43083,up,0.09215,Obridge p,Al16,*O
-2.32083,down,0.026042000000000003,Obridge p,Al16,*O
-2.32083,up,0.09048,Obridge p,Al16,*O
-2.20983,down,0.0703,Obridge p,Al16,*O
-2.20983,up,0.08382,Obridge p,Al16,*O
-2.09983,down,0.14321,Obridge p,Al16,*O
-2.09983,up,0.11689,Obridge p,Al16,*O
-1.98883,down,0.21135,Obridge p,Al16,*O
-1.98883,up,0.21652,Obridge p,Al16,*O
-1.87883,down,0.20386,Obridge p,Al16,*O
-1.87883,up,0.29437,Obridge p,Al16,*O
-1.76783,down,0.13016,Obridge p,Al16,*O
-1.76783,up,0.22417,Obridge p,Al16,*O
-1.65783,down,0.063419,Obridge p,Al16,*O
-1.65783,up,0.093834,Obridge p,Al16,*O
-1.54683,down,0.020369,Obridge p,Al16,*O
-1.54683,up,0.040019,Obridge p,Al16,*O
-1.43583,down,0.00116899,Obridge p,Al16,*O
-1.43583,up,0.039591,Obridge p,Al16,*O
-1.32583,down,0.00028089999999999994,Obridge p,Al16,*O
-1.32583,up,0.037414,Obridge p,Al16,*O
-1.21483,down,0.0025992000000000003,Obridge p,Al16,*O
-1.21483,up,0.033565,Obridge p,Al16,*O
-1.10483,down,0.0027628,Obridge p,Al16,*O
-1.10483,up,0.041989,Obridge p,Al16,*O
-0.99383,down,0.0018287,Obridge p,Al16,*O
-0.99383,up,0.044069,Obridge p,Al16,*O
-0.88383,down,0.00136663,Obridge p,Al16,*O
-0.88383,up,0.027209,Obridge p,Al16,*O
-0.77283,down,0.00106253,Obridge p,Al16,*O
-0.77283,up,0.0077377999999999995,Obridge p,Al16,*O
-0.66283,down,0.00044077600000000004,Obridge p,Al16,*O
-0.66283,up,0.0009978,Obridge p,Al16,*O
-0.55183,down,4.668000000000001e-05,Obridge p,Al16,*O
-0.55183,up,0.028233,Obridge p,Al16,*O
-0.44083,down,-0.00012197400000000001,Obridge p,Al16,*O
-0.44083,up,0.09713,Obridge p,Al16,*O
-0.33083,down,-0.00031747,Obridge p,Al16,*O
-0.33083,up,0.12282,Obridge p,Al16,*O
-0.21983,down,0.0008046,Obridge p,Al16,*O
-0.21983,up,0.06112,Obridge p,Al16,*O
-0.10983,down,0.0049959,Obridge p,Al16,*O
-0.10983,up,0.006317,Obridge p,Al16,*O
0.00117,down,0.007755000000000001,Obridge p,Al16,*O
0.00117,up,-0.0032300000000000002,Obridge p,Al16,*O
0.11117,down,0.004444699999999999,Obridge p,Al16,*O
0.11117,up,-0.0008585,Obridge p,Al16,*O
0.22217,down,0.00046394000000000003,Obridge p,Al16,*O
0.22217,up,-0.00021001,Obridge p,Al16,*O
0.33217,down,-0.00014282000000000002,Obridge p,Al16,*O
0.33217,up,-0.00011101000000000001,Obridge p,Al16,*O
0.44317,down,0.0005875499999999999,Obridge p,Al16,*O
0.44317,up,-3.0244e-05,Obridge p,Al16,*O
0.55417,down,0.000709779,Obridge p,Al16,*O
0.55417,up,-3.9378e-06,Obridge p,Al16,*O
0.66417,down,0.00024740790000000003,Obridge p,Al16,*O
0.66417,up,-2.6487e-07,Obridge p,Al16,*O
0.77517,down,-2.2530000000000003e-05,Obridge p,Al16,*O
0.77517,up,-9.5577e-09,Obridge p,Al16,*O
0.88517,down,-3.0385300000000002e-05,Obridge p,Al16,*O
0.88517,up,-1.8791e-10,Obridge p,Al16,*O
0.99617,down,-6.41612e-06,Obridge p,Al16,*O
0.99617,up,-2.0226e-12,Obridge p,Al16,*O
1.10617,down,-8.124499999999999e-07,Obridge p,Al16,*O
1.10617,up,-1.4623999999999998e-14,Obridge p,Al16,*O
1.21717,down,-3.5972e-06,Obridge p,Al16,*O
1.21717,up,-7.0818e-13,Obridge p,Al16,*O
1.32817,down,-3.1171000000000004e-05,Obridge p,Al16,*O
1.32817,up,-9.916499999999999e-11,Obridge p,Al16,*O
1.43817,down,-0.00015938,Obridge p,Al16,*O
1.43817,up,-7.3811000000000005e-09,Obridge p,Al16,*O
1.54917,down,-0.00045327999999999997,Obridge p,Al16,*O
1.54917,up,-2.8854999999999997e-07,Obridge p,Al16,*O
1.65917,down,-0.00016963000000000004,Obridge p,Al16,*O
1.65917,up,-5.7913e-06,Obridge p,Al16,*O
1.77017,down,0.0040648,Obridge p,Al16,*O
1.77017,up,-5.672e-05,Obridge p,Al16,*O
1.88017,down,0.0151671,Obridge p,Al16,*O
1.88017,up,-0.00023176000000000002,Obridge p,Al16,*O
1.99117,down,0.024311999999999997,Obridge p,Al16,*O
1.99117,up,-6.5103e-05,Obridge p,Al16,*O
2.10117,down,0.019995,Obridge p,Al16,*O
2.10117,up,0.00196349,Obridge p,Al16,*O
2.21217,down,0.012417500000000001,Obridge p,Al16,*O
2.21217,up,0.0048871,Obridge p,Al16,*O
2.32317,down,0.014716499999999999,Obridge p,Al16,*O
2.32317,up,0.0047155,Obridge p,Al16,*O
2.43317,down,0.023738,Obridge p,Al16,*O
2.43317,up,0.0035934,Obridge p,Al16,*O
2.54417,down,0.029926,Obridge p,Al16,*O
2.54417,up,0.0083232,Obridge p,Al16,*O
2.65417,down,0.036829,Obridge p,Al16,*O
2.65417,up,0.0171298,Obridge p,Al16,*O
2.76517,down,0.052011999999999996,Obridge p,Al16,*O
2.76517,up,0.0195519,Obridge p,Al16,*O
2.87517,down,0.06027,Obridge p,Al16,*O
2.87517,up,0.0203241,Obridge p,Al16,*O
2.98617,down,0.051874,Obridge p,Al16,*O
2.98617,up,0.026763999999999996,Obridge p,Al16,*O
